2018-11-07T04:00:30.009138	18:31:bf:d9:c0:3d	UNKNOWN		-57
2018-11-07T04:00:37.732710	2e:84:dc:0b:e7:45	UNKNOWN		-85
2018-11-07T04:00:40.066351	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:00:40.140351	d4:6d:6d:75:23:3f	UNKNOWN		-51
2018-11-07T04:00:56.627357	84:c9:b2:d6:0e:69	D-Link International		-63
2018-11-07T04:00:56.634700	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:00:56.642058	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:00:59.066919	16:89:6e:e0:f7:75	UNKNOWN		-87
2018-11-07T04:01:35.463306	ce:c8:e6:cd:a2:8d	UNKNOWN		-87
2018-11-07T04:01:41.164725	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:02:01.489581	54:27:1e:27:57:3b	AzureWave Technology Inc.		-87
2018-11-07T04:02:07.537755	ba:22:6a:a9:e7:a4	UNKNOWN		-87
2018-11-07T04:02:36.777050	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-87
2018-11-07T04:02:45.277767	d4:6d:6d:75:23:3f	UNKNOWN		-83
2018-11-07T04:02:56.650384	84:c9:b2:d6:0e:69	D-Link International		-71
2018-11-07T04:02:56.657645	84:c9:b2:d6:0e:69	D-Link International		-65
2018-11-07T04:02:56.680730	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:03:12.951742	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-89
2018-11-07T04:03:45.448970	d4:6d:6d:75:23:3f	UNKNOWN		-47
2018-11-07T04:03:45.545582	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:03:46.437833	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:04:26.411498	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-17
2018-11-07T04:04:30.822316	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:04:43.207282	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-83
2018-11-07T04:04:43.213810	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-83
2018-11-07T04:04:50.508648	1c:70:22:0a:82:46	UNKNOWN		-59
2018-11-07T04:04:56.662926	84:c9:b2:d6:0e:69	D-Link International		-63
2018-11-07T04:05:09.162979	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:05:40.539675	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:05:47.253747	d4:6d:6d:75:23:3f	UNKNOWN		-51
2018-11-07T04:05:58.157991	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-85
2018-11-07T04:05:58.660489	84:c9:b2:d6:0e:69	D-Link International		-71
2018-11-07T04:06:11.759830	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:06:42.921961	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:06:46.582893	d4:6d:6d:75:23:3f	UNKNOWN		-51
2018-11-07T04:06:51.447173	1c:70:22:0a:82:46	UNKNOWN		-59
2018-11-07T04:06:51.454977	1c:70:22:0a:82:46	UNKNOWN		-63
2018-11-07T04:07:14.120615	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:07:45.357285	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:07:51.644395	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:07:52.761518	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-89
2018-11-07T04:07:56.701356	84:c9:b2:d6:0e:69	D-Link International		-71
2018-11-07T04:08:27.414679	28:3f:69:c8:0d:38	Sony Mobile Communications AB	TWNGBM	-87
2018-11-07T04:08:27.433695	28:3f:69:c8:0d:38	Sony Mobile Communications AB	TWM Wi-Fi Auto	-77
2018-11-07T04:08:38.936525	fe:26:82:ed:e2:6f	UNKNOWN		-83
2018-11-07T04:08:41.577125	2e:84:dc:0b:e7:45	UNKNOWN		-85
2018-11-07T04:08:41.601634	2e:84:dc:0b:e7:45	UNKNOWN		-87
2018-11-07T04:08:47.939687	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:08:52.142176	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:08:57.239714	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-49
2018-11-07T04:08:57.249780	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-53
2018-11-07T04:09:05.942066	80:30:dc:ec:c7:a5	Texas Instruments	dcl_2016_5g	-85
2018-11-07T04:09:26.453459	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-21
2018-11-07T04:09:54.303485	04:69:f8:dc:49:f7	Apple, Inc.		-89
2018-11-07T04:09:56.694943	84:c9:b2:d6:0e:69	D-Link International		-71
2018-11-07T04:09:59.005741	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-83
2018-11-07T04:10:07.650256	f4:ce:46:50:59:01	Hewlett Packard	TANetRoaming	-87
2018-11-07T04:10:19.059325	00:27:49:36:da:ea	UNKNOWN		-89
2018-11-07T04:10:50.414344	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:11:49.929147	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:11:52.918981	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:13:20.387362	56:7c:34:24:7d:47	UNKNOWN		-61
2018-11-07T04:13:54.218281	1c:70:22:0a:82:46	UNKNOWN		-59
2018-11-07T04:13:56.848969	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:13:57.333966	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-51
2018-11-07T04:13:58.546656	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:14:00.095882	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:14:02.929504	72:7c:58:ce:ce:5b	UNKNOWN		-57
2018-11-07T04:14:15.579732	18:31:bf:d9:c0:3d	UNKNOWN		-63
2018-11-07T04:14:21.937076	54:27:1e:27:57:3b	AzureWave Technology Inc.		-85
2018-11-07T04:14:25.962745	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-19
2018-11-07T04:14:25.973699	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-19
2018-11-07T04:14:26.009928	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-51
2018-11-07T04:14:34.220169	de:7b:c7:bf:ed:52	UNKNOWN		-61
2018-11-07T04:14:47.755682	76:7c:85:67:04:a4	UNKNOWN		-61
2018-11-07T04:14:47.813601	76:7c:85:67:04:a4	UNKNOWN		-57
2018-11-07T04:14:49.519679	d4:6d:6d:75:23:3f	UNKNOWN		-51
2018-11-07T04:14:50.343549	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:14:51.189247	0a:9d:67:93:5f:29	UNKNOWN		-61
2018-11-07T04:14:53.886704	1c:70:22:0a:82:46	UNKNOWN		-59
2018-11-07T04:14:59.432231	96:9b:f5:f9:85:aa	UNKNOWN		-65
2018-11-07T04:15:02.529613	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:15:29.227326	4e:07:e9:8f:6d:64	UNKNOWN		-69
2018-11-07T04:15:29.256896	4e:07:e9:8f:6d:64	UNKNOWN		-89
2018-11-07T04:16:10.511839	18:31:bf:d9:c0:3d	UNKNOWN	TWNGBM	-69
2018-11-07T04:16:18.059451	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-87
2018-11-07T04:16:50.620892	d4:6d:6d:75:23:3f	UNKNOWN		-55
2018-11-07T04:16:51.542095	e2:a4:39:a8:56:88	UNKNOWN		-59
2018-11-07T04:17:04.746105	e2:a4:39:a8:56:88	UNKNOWN		-57
2018-11-07T04:17:10.872966	5c:e0:c5:79:ba:a8	Intel Corporate		-83
2018-11-07T04:17:25.921604	18:31:bf:d9:c0:3d	UNKNOWN		-61
2018-11-07T04:17:25.930749	18:31:bf:d9:c0:3d	UNKNOWN	TWNGBM	-59
2018-11-07T04:17:25.949733	18:31:bf:d9:c0:3d	UNKNOWN		-57
2018-11-07T04:17:50.394025	d4:6d:6d:75:23:3f	UNKNOWN		-55
2018-11-07T04:17:54.028701	c6:d1:b0:37:da:c9	UNKNOWN		-71
2018-11-07T04:17:56.728907	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:18:24.257406	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-87
2018-11-07T04:18:41.231141	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-83
2018-11-07T04:18:50.247981	d4:6d:6d:75:23:3f	UNKNOWN		-55
2018-11-07T04:18:51.167636	18:31:bf:d9:c0:3d	UNKNOWN		-61
2018-11-07T04:18:55.859957	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:18:55.926020	b2:6b:c2:e6:3b:ea	UNKNOWN		-53
2018-11-07T04:18:56.241790	5e:17:f6:ff:c6:97	UNKNOWN		-65
2018-11-07T04:18:56.780875	84:c9:b2:d6:0e:69	D-Link International		-71
2018-11-07T04:19:03.681418	e6:b8:a9:f6:63:24	UNKNOWN		-69
2018-11-07T04:19:12.427137	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-83
2018-11-07T04:19:15.403178	da:90:23:0a:7a:8a	UNKNOWN		-63
2018-11-07T04:19:15.420929	da:90:23:0a:7a:8a	UNKNOWN		-63
2018-11-07T04:19:28.354649	e6:3f:e4:64:5e:1d	UNKNOWN		-63
2018-11-07T04:19:40.637230	6e:84:84:e9:90:44	UNKNOWN		-63
2018-11-07T04:19:54.789554	d4:6d:6d:75:23:3f	UNKNOWN		-57
2018-11-07T04:19:57.860626	f2:28:ce:54:04:6c	UNKNOWN		-69
2018-11-07T04:20:15.511213	1e:00:8b:16:ff:83	UNKNOWN		-65
2018-11-07T04:20:30.809201	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-87
2018-11-07T04:20:30.815671	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-85
2018-11-07T04:20:40.369581	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:20:47.950866	06:c0:43:22:52:71	UNKNOWN		-67
2018-11-07T04:20:51.669478	06:c0:43:22:52:71	UNKNOWN		-57
2018-11-07T04:20:51.687178	06:c0:43:22:52:71	UNKNOWN		-57
2018-11-07T04:20:56.613559	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:21:02.433687	00:27:49:36:da:ea	UNKNOWN		-87
2018-11-07T04:21:17.297107	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:21:19.974921	ae:84:0a:46:2e:08	UNKNOWN		-69
2018-11-07T04:21:34.091362	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-87
2018-11-07T04:21:55.778557	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:21:57.007529	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:21:59.114062	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:22:00.137423	d4:6d:6d:75:23:3f	UNKNOWN		-47
2018-11-07T04:22:15.084039	18:31:bf:d9:c0:3d	UNKNOWN	TWNGBM	-63
2018-11-07T04:22:41.629091	5e:e5:0b:bd:0a:83	UNKNOWN		-63
2018-11-07T04:22:44.463883	0e:f6:16:1c:db:d5	UNKNOWN		-59
2018-11-07T04:22:55.824371	e2:e8:2f:5d:3c:24	UNKNOWN		-63
2018-11-07T04:22:57.140901	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:23:07.905578	da:91:33:c6:2d:71	UNKNOWN		-83
2018-11-07T04:23:34.294869	80:30:dc:ec:c7:a5	Texas Instruments	dcl_2016_5g	-83
2018-11-07T04:23:39.488689	18:31:bf:d9:c0:3d	UNKNOWN		-73
2018-11-07T04:23:40.581581	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-85
2018-11-07T04:23:53.640030	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:23:57.349885	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-53
2018-11-07T04:24:12.126953	54:27:1e:27:57:3b	AzureWave Technology Inc.		-87
2018-11-07T04:24:24.257588	8a:2a:ec:ff:46:70	UNKNOWN		-65
2018-11-07T04:24:25.174303	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:24:27.215215	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-17
2018-11-07T04:24:43.824112	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-83
2018-11-07T04:24:43.832090	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-85
2018-11-07T04:24:45.461574	9e:0e:4a:b8:47:e5	UNKNOWN		-61
2018-11-07T04:24:45.584748	e2:37:a8:3e:5c:cc	UNKNOWN		-63
2018-11-07T04:24:56.339110	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:24:57.032761	84:c9:b2:d6:0e:69	D-Link International		-83
2018-11-07T04:24:57.040632	84:c9:b2:d6:0e:69	D-Link International		-75
2018-11-07T04:24:57.443677	56:7b:d0:fe:15:61	UNKNOWN		-63
2018-11-07T04:24:57.462218	56:7b:d0:fe:15:61	UNKNOWN		-63
2018-11-07T04:25:02.213926	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:25:34.576531	1a:9b:91:5d:5f:f6	UNKNOWN		-65
2018-11-07T04:25:38.303291	80:30:dc:ec:c7:a5	Texas Instruments	dcl_2016_5g	-83
2018-11-07T04:25:38.310081	80:30:dc:ec:c7:a5	Texas Instruments	dcl_2016_5g	-87
2018-11-07T04:25:52.048448	82:32:1c:1f:87:66	UNKNOWN		-69
2018-11-07T04:25:58.589063	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:26:01.043016	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:26:20.988943	82:32:1c:1f:87:66	UNKNOWN		-63
2018-11-07T04:26:24.289171	a6:1c:8a:d8:e9:06	UNKNOWN		-71
2018-11-07T04:27:14.816247	5c:e0:c5:79:ba:a8	Intel Corporate	SmileLab92583	-83
2018-11-07T04:27:28.796370	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:27:28.806485	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-89
2018-11-07T04:27:53.976660	54:27:1e:27:57:3b	AzureWave Technology Inc.		-87
2018-11-07T04:27:56.932421	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:28:03.486321	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:28:05.008296	98:01:a7:a2:ad:df	Apple, Inc.		-83
2018-11-07T04:28:06.572632	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:28:34.690456	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-83
2018-11-07T04:28:34.697696	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:28:36.118663	3a:15:d4:22:dc:14	UNKNOWN		-61
2018-11-07T04:28:57.338747	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-53
2018-11-07T04:29:02.186354	1c:70:22:0a:82:46	UNKNOWN		-59
2018-11-07T04:29:10.545521	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:29:27.033700	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-23
2018-11-07T04:30:02.198047	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:30:02.207772	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:30:08.539970	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:30:10.800507	d4:6d:6d:75:23:3f	UNKNOWN		-53
2018-11-07T04:30:11.598514	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:31:03.397624	18:31:bf:d9:c0:3d	UNKNOWN	TWNGBM	-81
2018-11-07T04:31:03.431786	18:31:bf:d9:c0:3d	UNKNOWN		-61
2018-11-07T04:31:50.344418	80:30:dc:ec:c7:a5	Texas Instruments	dcl_2016_5g	-85
2018-11-07T04:31:55.655303	d6:e8:48:d9:55:12	UNKNOWN		-61
2018-11-07T04:31:59.456204	ca:fb:57:1b:1d:8e	UNKNOWN		-65
2018-11-07T04:31:59.486395	ca:fb:57:1b:1d:8e	UNKNOWN		-85
2018-11-07T04:32:13.171189	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:32:18.523488	32:ea:fd:05:c0:ab	UNKNOWN		-61
2018-11-07T04:32:26.937541	28:3f:69:c8:0d:38	Sony Mobile Communications AB		-79
2018-11-07T04:32:44.389486	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:32:56.618541	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:32:56.862188	2e:84:dc:0b:e7:45	UNKNOWN		-87
2018-11-07T04:32:56.870724	2e:84:dc:0b:e7:45	UNKNOWN		-87
2018-11-07T04:33:05.942458	8e:1b:5b:77:7f:52	UNKNOWN		-73
2018-11-07T04:33:14.637731	d4:6d:6d:75:23:3f	UNKNOWN		-63
2018-11-07T04:33:14.996849	2a:3c:b6:9b:46:d8	UNKNOWN		-65
2018-11-07T04:33:15.555230	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:33:15.562614	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:33:17.292472	ae:59:32:ae:a9:35	UNKNOWN		-63
2018-11-07T04:33:27.055893	28:3f:69:c8:0d:38	Sony Mobile Communications AB		-77
2018-11-07T04:33:46.815705	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:33:46.823082	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:33:56.807336	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:33:57.219471	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-47
2018-11-07T04:33:58.903466	56:ec:90:18:3e:e6	UNKNOWN		-67
2018-11-07T04:34:04.403435	b2:e5:14:e3:3d:02	UNKNOWN		-59
2018-11-07T04:34:14.138032	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:34:15.484343	da:24:21:35:f8:f5	UNKNOWN		-69
2018-11-07T04:34:15.512929	da:24:21:35:f8:f5	UNKNOWN		-71
2018-11-07T04:34:18.094016	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:34:18.218847	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:34:45.639528	72:24:53:3d:46:8b	UNKNOWN		-63
2018-11-07T04:34:56.624353	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:35:20.490718	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:36:14.562569	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:36:14.687121	d4:6d:6d:75:23:3f	UNKNOWN		-55
2018-11-07T04:36:15.499462	d4:6d:6d:75:23:3f	UNKNOWN		-49
2018-11-07T04:36:29.714125	fe:d7:5e:6b:da:9d	UNKNOWN		-59
2018-11-07T04:36:32.127668	e4:b2:fb:43:a2:75	UNKNOWN	CHT Wi-Fi Auto	-61
2018-11-07T04:36:32.200155	e4:b2:fb:43:a2:75	UNKNOWN	CHT Wi-Fi Auto	-63
2018-11-07T04:36:34.137147	be:38:38:bf:75:1a	UNKNOWN		-63
2018-11-07T04:36:34.145401	be:38:38:bf:75:1a	UNKNOWN		-79
2018-11-07T04:36:36.414852	e6:2e:0c:f1:f5:d2	UNKNOWN		-59
2018-11-07T04:36:40.195655	9a:5f:76:b6:52:d8	UNKNOWN		-59
2018-11-07T04:36:47.233849	16:51:0c:64:80:61	UNKNOWN		-61
2018-11-07T04:36:47.271240	16:51:0c:64:80:61	UNKNOWN		-61
2018-11-07T04:36:49.753372	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:36:56.736064	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:36:59.973158	1a:fd:73:52:fc:2d	UNKNOWN		-59
2018-11-07T04:37:14.455354	d4:6d:6d:75:23:3f	UNKNOWN		-69
2018-11-07T04:37:18.640119	5c:e0:c5:79:ba:a8	Intel Corporate	SmileLab92583	-83
2018-11-07T04:37:22.094244	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-83
2018-11-07T04:37:56.666242	84:c9:b2:d6:0e:69	D-Link International		-69
2018-11-07T04:38:00.752762	0e:5a:03:df:8e:3f	UNKNOWN		-57
2018-11-07T04:38:00.878182	9e:21:36:b5:3f:81	UNKNOWN		-67
2018-11-07T04:38:04.234248	56:13:3b:4c:30:1a	UNKNOWN		-59
2018-11-07T04:38:04.733302	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:38:15.807202	da:56:0c:2f:f5:bb	UNKNOWN		-61
2018-11-07T04:38:19.841002	d4:6d:6d:75:23:3f	UNKNOWN		-51
2018-11-07T04:38:19.972016	d4:6d:6d:75:23:3f	UNKNOWN		-59
2018-11-07T04:38:21.224839	1e:1f:42:40:e8:d2	UNKNOWN		-65
2018-11-07T04:38:24.777467	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.		-87
2018-11-07T04:38:27.895798	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:38:27.902753	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:38:34.658135	18:31:bf:d9:c0:3d	UNKNOWN		-73
2018-11-07T04:38:43.577570	2e:82:d8:93:91:45	UNKNOWN		-77
2018-11-07T04:38:59.021221	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:39:05.424000	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:39:14.428105	c4:85:08:2b:4b:ca	Intel Corporate	CILS92810	-89
2018-11-07T04:39:19.598282	d4:6d:6d:75:23:3f	UNKNOWN		-51
2018-11-07T04:39:22.524910	e6:eb:4d:58:52:91	UNKNOWN		-57
2018-11-07T04:39:29.088423	76:dc:49:ec:fa:a6	UNKNOWN		-67
2018-11-07T04:39:36.749241	5e:93:50:25:53:34	UNKNOWN		-69
2018-11-07T04:39:49.105049	76:56:86:3c:23:68	UNKNOWN		-67
2018-11-07T04:40:05.661454	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:40:06.073269	80:30:dc:ec:c7:a5	Texas Instruments	dcl_2016_5g	-89
2018-11-07T04:40:06.329377	42:9d:5f:1d:fd:6a	UNKNOWN		-69
2018-11-07T04:40:28.843686	00:27:49:36:da:ea	UNKNOWN		-85
2018-11-07T04:40:32.838024	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:40:47.946774	ce:14:de:df:d2:a5	UNKNOWN		-55
2018-11-07T04:40:56.750240	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:41:06.525774	1c:70:22:0a:82:46	UNKNOWN		-59
2018-11-07T04:41:18.612573	92:ef:c4:39:f8:f6	UNKNOWN		-69
2018-11-07T04:41:20.515646	d4:6d:6d:75:23:3f	UNKNOWN		-55
2018-11-07T04:41:34.241109	26:9e:22:7b:f9:fc	UNKNOWN		-69
2018-11-07T04:41:48.410696	9a:18:04:04:11:b5	UNKNOWN		-69
2018-11-07T04:41:48.428914	9a:18:04:04:11:b5	UNKNOWN		-69
2018-11-07T04:42:31.090952	f2:f6:28:90:ce:a7	UNKNOWN		-61
2018-11-07T04:42:37.881580	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-85
2018-11-07T04:42:40.993831	54:27:1e:27:57:3b	AzureWave Technology Inc.		-89
2018-11-07T04:43:07.056763	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:43:20.840305	ea:64:fa:10:79:61	UNKNOWN		-61
2018-11-07T04:43:23.765405	d4:6d:6d:75:23:3f	UNKNOWN		-59
2018-11-07T04:43:39.627657	18:31:bf:d9:c0:3d	UNKNOWN		-59
2018-11-07T04:43:40.469659	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-83
2018-11-07T04:43:53.511442	66:98:21:16:b1:a3	UNKNOWN		-61
2018-11-07T04:43:57.285306	b8:27:eb:50:01:2a	Raspberry Pi Foundation		-53
2018-11-07T04:44:23.899289	d4:6d:6d:75:23:3f	UNKNOWN		-59
2018-11-07T04:44:27.143748	b8:27:eb:da:3f:04	Raspberry Pi Foundation		-23
2018-11-07T04:44:43.957086	74:da:38:6a:ca:02	Edimax Technology Co. Ltd.	2F LAB Teacher	-83
2018-11-07T04:44:55.769559	b2:57:50:b9:a4:cb	UNKNOWN		-61
2018-11-07T04:44:55.824585	b2:57:50:b9:a4:cb	UNKNOWN		-61
2018-11-07T04:44:58.606384	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
2018-11-07T04:45:01.880268	22:c3:9a:4d:8f:24	UNKNOWN		-69
2018-11-07T04:45:14.226321	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-89
2018-11-07T04:45:20.614566	0a:dd:83:13:88:bb	UNKNOWN		-61
2018-11-07T04:45:27.101822	96:1c:33:6b:53:86	UNKNOWN		-61
2018-11-07T04:45:35.596716	8e:a0:8d:ac:d6:ad	UNKNOWN		-65
2018-11-07T04:45:35.679768	7a:01:b3:38:2b:e2	UNKNOWN		-77
2018-11-07T04:45:45.154510	84:4b:f5:08:0c:a6	Hon Hai Precision Ind. Co.,Ltd.	unconfigured	-87
2018-11-07T04:45:58.551502	84:c9:b2:d6:0e:69	D-Link International		-73
2018-11-07T04:46:09.923897	1c:70:22:0a:82:46	UNKNOWN		-61
2018-11-07T04:46:23.119857	0c:84:dc:0b:e7:45	Hon Hai Precision Ind. Co.,Ltd.	SmileLab92583	-87
